Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient2	p2_t1	145	2	48
patient2	p2_t1	145	3	10
patient2	p2_t1	145	4	1
patient2	p2_t1	145	5	22
patient2	p2_t1	145	6	17
patient2	p2_t1	146	1	3
patient2	p2_t1	146	2	48
patient2	p2_t1	146	3	18
patient2	p2_t1	146	4	1
patient2	p2_t1	146	5	21
patient2	p2_t1	146	6	9
patient2	p2_t1	147	1	3
patient2	p2_t1	147	2	48
patient2	p2_t1	147	3	20
patient2	p2_t1	147	4	1
patient2	p2_t1	147	5	22
patient2	p2_t1	147	6	6
patient2	p2_t1	148	1	2
patient2	p2_t1	148	2	48
patient2	p2_t1	148	3	26
patient2	p2_t1	148	4	1
patient2	p2_t1	148	5	19
patient2	p2_t1	148	6	4
patient2	p2_t1	149	1	3
patient2	p2_t1	149	2	47
patient2	p2_t1	149	3	18
patient2	p2_t1	149	4	1
patient2	p2_t1	149	5	23
patient2	p2_t1	149	6	8
patient2	p2_t1	150	1	2
patient2	p2_t1	150	2	48
patient2	p2_t1	150	3	16
patient2	p2_t1	150	4	1
patient2	p2_t1	150	5	21
patient2	p2_t1	150	6	12
patient2	p2_t1	151	1	4
patient2	p2_t1	151	2	47
patient2	p2_t1	151	3	19
patient2	p2_t1	151	4	1
patient2	p2_t1	151	5	23
patient2	p2_t1	151	6	6
patient2	p2_t1	152	1	3
patient2	p2_t1	152	2	47
patient2	p2_t1	152	3	8
patient2	p2_t1	152	4	1
patient2	p2_t1	152	5	23
patient2	p2_t1	152	6	18
patient2	p2_t1	153	1	2
patient2	p2_t1	153	2	48
patient2	p2_t1	153	3	19
patient2	p2_t1	153	4	1
patient2	p2_t1	153	5	23
patient2	p2_t1	153	6	7
patient2	p2_t1	154	1	3
patient2	p2_t1	154	2	47
patient2	p2_t1	154	3	26
patient2	p2_t1	154	4	1
patient2	p2_t1	154	5	21
patient2	p2_t1	154	6	2
patient2	p2_t1	155	1	2
patient2	p2_t1	155	2	48
patient2	p2_t1	155	3	17
patient2	p2_t1	155	4	1
patient2	p2_t1	155	5	18
patient2	p2_t1	155	6	14
patient2	p2_t1	156	1	2
patient2	p2_t1	156	2	48
patient2	p2_t1	156	3	23
patient2	p2_t1	156	4	1
patient2	p2_t1	156	5	21
patient2	p2_t1	156	6	5
patient2	p2_t1	157	1	2
patient2	p2_t1	157	2	48
patient2	p2_t1	157	3	13
patient2	p2_t1	157	4	1
patient2	p2_t1	157	5	20
patient2	p2_t1	157	6	16
patient2	p2_t1	158	1	3
patient2	p2_t1	158	2	47
patient2	p2_t1	158	3	26
patient2	p2_t1	158	4	1
patient2	p2_t1	158	5	20
patient2	p2_t1	158	6	3
patient2	p2_t1	159	1	2
patient2	p2_t1	159	2	48
patient2	p2_t1	159	3	18
patient2	p2_t1	159	4	1
patient2	p2_t1	159	5	22
patient2	p2_t1	159	6	9
patient2	p2_t1	160	1	3
patient2	p2_t1	160	2	48
patient2	p2_t1	160	3	24
patient2	p2_t1	160	4	1
patient2	p2_t1	160	5	22
patient2	p2_t1	160	6	2
patient2	p2_t1	161	1	5
patient2	p2_t1	161	2	45
patient2	p2_t1	161	3	15
patient2	p2_t1	161	4	1
patient2	p2_t1	161	5	25
patient2	p2_t1	161	6	9
patient2	p2_t1	162	1	2
patient2	p2_t1	162	2	48
patient2	p2_t1	162	3	25
patient2	p2_t1	162	4	1
patient2	p2_t1	162	5	19
patient2	p2_t1	162	6	5
patient2	p2_t1	163	1	2
patient2	p2_t1	163	2	48
patient2	p2_t1	163	3	20
patient2	p2_t1	163	4	1
patient2	p2_t1	163	5	20
patient2	p2_t1	163	6	9
patient2	p2_t1	164	1	2
patient2	p2_t1	164	2	48
patient2	p2_t1	164	3	20
patient2	p2_t1	164	4	1
patient2	p2_t1	164	5	23
patient2	p2_t1	164	6	6
patient2	p2_t1	165	1	2
patient2	p2_t1	165	2	48
patient2	p2_t1	165	3	19
patient2	p2_t1	165	4	1
patient2	p2_t1	165	5	23
patient2	p2_t1	165	6	7
patient2	p2_t1	166	1	4
patient2	p2_t1	166	2	46
patient2	p2_t1	166	3	6
patient2	p2_t1	166	4	1
patient2	p2_t1	166	5	24
patient2	p2_t1	166	6	19
patient2	p2_t1	167	1	2
patient2	p2_t1	167	2	48
patient2	p2_t1	167	3	24
patient2	p2_t1	167	4	1
patient2	p2_t1	167	5	24
patient2	p2_t1	167	6	1
patient2	p2_t1	168	1	2
patient2	p2_t1	168	2	48
patient2	p2_t1	168	3	16
patient2	p2_t1	168	4	1
patient2	p2_t1	168	5	22
patient2	p2_t1	168	6	11
patient2	p2_t1	169	1	2
patient2	p2_t1	169	2	48
patient2	p2_t1	169	3	13
patient2	p2_t1	169	4	1
patient2	p2_t1	169	5	22
patient2	p2_t1	169	6	14
patient2	p2_t1	170	1	2
patient2	p2_t1	170	2	48
patient2	p2_t1	170	3	13
patient2	p2_t1	170	4	1
patient2	p2_t1	170	5	24
patient2	p2_t1	170	6	12
patient2	p2_t1	171	1	2
patient2	p2_t1	171	2	48
patient2	p2_t1	171	3	16
patient2	p2_t1	171	4	1
patient2	p2_t1	171	5	22
patient2	p2_t1	171	6	11
patient2	p2_t1	172	1	2
patient2	p2_t1	172	2	48
patient2	p2_t1	172	3	13
patient2	p2_t1	172	4	1
patient2	p2_t1	172	5	22
patient2	p2_t1	172	6	14
patient2	p2_t1	173	1	2
patient2	p2_t1	173	2	48
patient2	p2_t1	173	3	25
patient2	p2_t1	173	4	1
patient2	p2_t1	173	5	19
patient2	p2_t1	173	6	5
patient2	p2_t1	174	1	4
patient2	p2_t1	174	2	47
patient2	p2_t1	174	3	20
patient2	p2_t1	174	4	1
patient2	p2_t1	174	5	26
patient2	p2_t1	174	6	2
patient2	p2_t1	175	1	2
patient2	p2_t1	175	2	48
patient2	p2_t1	175	3	23
patient2	p2_t1	175	4	1
patient2	p2_t1	175	5	21
patient2	p2_t1	175	6	5
patient2	p2_t1	176	1	2
patient2	p2_t1	176	2	48
patient2	p2_t1	176	3	18
patient2	p2_t1	176	4	1
patient2	p2_t1	176	5	22
patient2	p2_t1	176	6	9
patient2	p2_t1	177	1	2
patient2	p2_t1	177	2	48
patient2	p2_t1	177	3	11
patient2	p2_t1	177	4	1
patient2	p2_t1	177	5	21
patient2	p2_t1	177	6	17
patient2	p2_t1	178	1	3
patient2	p2_t1	178	2	48
patient2	p2_t1	178	3	23
patient2	p2_t1	178	4	1
patient2	p2_t1	178	5	18
patient2	p2_t1	178	6	7
patient2	p2_t1	179	1	2
patient2	p2_t1	179	2	48
patient2	p2_t1	179	3	23
patient2	p2_t1	179	4	1
patient2	p2_t1	179	5	21
patient2	p2_t1	179	6	5
patient2	p2_t1	180	1	2
patient2	p2_t1	180	2	48
patient2	p2_t1	180	3	20
patient2	p2_t1	180	4	1
patient2	p2_t1	180	5	23
patient2	p2_t1	180	6	6
patient2	p2_t1	181	1	6
patient2	p2_t1	181	2	46
patient2	p2_t1	181	3	11
patient2	p2_t1	181	4	1
patient2	p2_t1	181	5	21
patient2	p2_t1	181	6	15
patient2	p2_t1	182	1	2
patient2	p2_t1	182	2	48
patient2	p2_t1	182	3	17
patient2	p2_t1	182	4	1
patient2	p2_t1	182	5	21
patient2	p2_t1	182	6	11
patient2	p2_t1	183	1	2
patient2	p2_t1	183	2	48
patient2	p2_t1	183	3	17
patient2	p2_t1	183	4	1
patient2	p2_t1	183	5	20
patient2	p2_t1	183	6	12
patient2	p2_t1	184	1	3
patient2	p2_t1	184	2	47
patient2	p2_t1	184	3	23
patient2	p2_t1	184	4	1
patient2	p2_t1	184	5	20
patient2	p2_t1	184	6	6
patient2	p2_t1	185	1	4
patient2	p2_t1	185	2	47
patient2	p2_t1	185	3	16
patient2	p2_t1	185	4	1
patient2	p2_t1	185	5	22
patient2	p2_t1	185	6	10
patient2	p2_t1	186	1	3
patient2	p2_t1	186	2	48
patient2	p2_t1	186	3	7
patient2	p2_t1	186	4	1
patient2	p2_t1	186	5	21
patient2	p2_t1	186	6	20
patient2	p2_t1	187	1	2
patient2	p2_t1	187	2	48
patient2	p2_t1	187	3	25
patient2	p2_t1	187	4	1
patient2	p2_t1	187	5	20
patient2	p2_t1	187	6	4
patient2	p2_t1	188	1	2
patient2	p2_t1	188	2	48
patient2	p2_t1	188	3	18
patient2	p2_t1	188	4	1
patient2	p2_t1	188	5	22
patient2	p2_t1	188	6	9
patient2	p2_t1	189	1	2
patient2	p2_t1	189	2	48
patient2	p2_t1	189	3	26
patient2	p2_t1	189	4	1
patient2	p2_t1	189	5	22
patient2	p2_t1	189	6	1
patient2	p2_t1	190	1	2
patient2	p2_t1	190	2	48
patient2	p2_t1	190	3	17
patient2	p2_t1	190	4	1
patient2	p2_t1	190	5	22
patient2	p2_t1	190	6	10
patient2	p2_t1	191	1	2
patient2	p2_t1	191	2	48
patient2	p2_t1	191	3	14
patient2	p2_t1	191	4	1
patient2	p2_t1	191	5	22
patient2	p2_t1	191	6	13
patient2	p2_t1	192	1	2
patient2	p2_t1	192	2	48
patient2	p2_t1	192	3	15
patient2	p2_t1	192	4	1
patient2	p2_t1	192	5	19
patient2	p2_t1	192	6	15
patient2	p2_t1	193	1	2
patient2	p2_t1	193	2	48
patient2	p2_t1	193	3	20
patient2	p2_t1	193	4	1
patient2	p2_t1	193	5	24
patient2	p2_t1	193	6	5
patient2	p2_t1	194	1	2
patient2	p2_t1	194	2	48
patient2	p2_t1	194	3	20
patient2	p2_t1	194	4	1
patient2	p2_t1	194	5	20
patient2	p2_t1	194	6	9
patient2	p2_t1	195	1	2
patient2	p2_t1	195	2	48
patient2	p2_t1	195	3	19
patient2	p2_t1	195	4	1
patient2	p2_t1	195	5	21
patient2	p2_t1	195	6	9
patient2	p2_t1	196	1	2
patient2	p2_t1	196	2	48
patient2	p2_t1	196	3	25
patient2	p2_t1	196	4	1
patient2	p2_t1	196	5	20
patient2	p2_t1	196	6	4
patient2	p2_t1	197	1	4
patient2	p2_t1	197	2	46
patient2	p2_t1	197	3	17
patient2	p2_t1	197	4	1
patient2	p2_t1	197	5	22
patient2	p2_t1	197	6	10
patient2	p2_t1	198	1	3
patient2	p2_t1	198	2	47
patient2	p2_t1	198	3	21
patient2	p2_t1	198	4	1
patient2	p2_t1	198	5	19
patient2	p2_t1	198	6	9
patient2	p2_t1	199	1	4
patient2	p2_t1	199	2	47
patient2	p2_t1	199	3	5
patient2	p2_t1	199	4	1
patient2	p2_t1	199	5	22
patient2	p2_t1	199	6	21
patient2	p2_t1	200	1	3
patient2	p2_t1	200	2	48
patient2	p2_t1	200	3	23
patient2	p2_t1	200	4	1
patient2	p2_t1	200	5	18
patient2	p2_t1	200	6	7
patient2	p2_t1	201	1	4
patient2	p2_t1	201	2	47
patient2	p2_t1	201	3	12
patient2	p2_t1	201	4	1
patient2	p2_t1	201	5	26
patient2	p2_t1	201	6	10
patient2	p2_t1	202	1	3
patient2	p2_t1	202	2	47
patient2	p2_t1	202	3	24
patient2	p2_t1	202	4	1
patient2	p2_t1	202	5	20
patient2	p2_t1	202	6	5
patient2	p2_t1	203	1	2
patient2	p2_t1	203	2	48
patient2	p2_t1	203	3	18
patient2	p2_t1	203	4	1
patient2	p2_t1	203	5	22
patient2	p2_t1	203	6	9
patient2	p2_t1	204	1	2
patient2	p2_t1	204	2	48
patient2	p2_t1	204	3	26
patient2	p2_t1	204	4	1
patient2	p2_t1	204	5	22
patient2	p2_t1	204	6	1
patient2	p2_t1	205	1	2
patient2	p2_t1	205	2	48
patient2	p2_t1	205	3	20
patient2	p2_t1	205	4	1
patient2	p2_t1	205	5	20
patient2	p2_t1	205	6	9
patient2	p2_t1	206	1	3
patient2	p2_t1	206	2	47
patient2	p2_t1	206	3	11
patient2	p2_t1	206	4	1
patient2	p2_t1	206	5	24
patient2	p2_t1	206	6	14
patient2	p2_t1	207	1	3
patient2	p2_t1	207	2	48
patient2	p2_t1	207	3	17
patient2	p2_t1	207	4	1
patient2	p2_t1	207	5	20
patient2	p2_t1	207	6	11
patient2	p2_t1	208	1	2
patient2	p2_t1	208	2	48
patient2	p2_t1	208	3	16
patient2	p2_t1	208	4	1
patient2	p2_t1	208	5	24
patient2	p2_t1	208	6	9
patient2	p2_t1	209	1	2
patient2	p2_t1	209	2	48
patient2	p2_t1	209	3	6
patient2	p2_t1	209	4	1
patient2	p2_t1	209	5	20
patient2	p2_t1	209	6	23
patient2	p2_t1	210	1	2
patient2	p2_t1	210	2	48
patient2	p2_t1	210	3	24
patient2	p2_t1	210	4	1
patient2	p2_t1	210	5	20
patient2	p2_t1	210	6	5
patient2	p2_t1	211	1	2
patient2	p2_t1	211	2	48
patient2	p2_t1	211	3	20
patient2	p2_t1	211	4	1
patient2	p2_t1	211	5	23
patient2	p2_t1	211	6	6
patient2	p2_t1	212	1	2
patient2	p2_t1	212	2	48
patient2	p2_t1	212	3	19
patient2	p2_t1	212	4	1
patient2	p2_t1	212	5	20
patient2	p2_t1	212	6	10
patient2	p2_t1	213	1	2
patient2	p2_t1	213	2	48
patient2	p2_t1	213	3	9
patient2	p2_t1	213	4	1
patient2	p2_t1	213	5	22
patient2	p2_t1	213	6	18
patient2	p2_t1	214	1	2
patient2	p2_t1	214	2	48
patient2	p2_t1	214	3	23
patient2	p2_t1	214	4	1
patient2	p2_t1	214	5	19
patient2	p2_t1	214	6	7
patient2	p2_t1	215	1	2
patient2	p2_t1	215	2	48
patient2	p2_t1	215	3	21
patient2	p2_t1	215	4	1
patient2	p2_t1	215	5	19
patient2	p2_t1	215	6	9
patient2	p2_t1	216	1	2
patient2	p2_t1	216	2	48
patient2	p2_t1	216	3	16
patient2	p2_t1	216	4	1
patient2	p2_t1	216	5	23
patient2	p2_t1	216	6	10
patient2	p2_t1	217	1	2
patient2	p2_t1	217	2	48
patient2	p2_t1	217	3	22
patient2	p2_t1	217	4	1
patient2	p2_t1	217	5	20
patient2	p2_t1	217	6	7
patient2	p2_t1	218	1	2
patient2	p2_t1	218	2	48
patient2	p2_t1	218	3	22
patient2	p2_t1	218	4	1
patient2	p2_t1	218	5	17
patient2	p2_t1	218	6	10
patient2	p2_t1	219	1	2
patient2	p2_t1	219	2	48
patient2	p2_t1	219	3	18
patient2	p2_t1	219	4	1
patient2	p2_t1	219	5	22
patient2	p2_t1	219	6	9
patient2	p2_t1	220	1	2
patient2	p2_t1	220	2	48
patient2	p2_t1	220	3	27
patient2	p2_t1	220	4	1
patient2	p2_t1	220	5	21
patient2	p2_t1	220	6	1
patient2	p2_t1	221	1	2
patient2	p2_t1	221	2	48
patient2	p2_t1	221	3	19
patient2	p2_t1	221	4	1
patient2	p2_t1	221	5	21
patient2	p2_t1	221	6	9
patient2	p2_t1	222	1	2
patient2	p2_t1	222	2	48
patient2	p2_t1	222	3	15
patient2	p2_t1	222	4	1
patient2	p2_t1	222	5	24
patient2	p2_t1	222	6	10
patient2	p2_t1	223	1	2
patient2	p2_t1	223	2	48
patient2	p2_t1	223	3	21
patient2	p2_t1	223	4	1
patient2	p2_t1	223	5	21
patient2	p2_t1	223	6	7
patient2	p2_t1	224	1	2
patient2	p2_t1	224	2	48
patient2	p2_t1	224	3	16
patient2	p2_t1	224	4	1
patient2	p2_t1	224	5	23
patient2	p2_t1	224	6	10
patient2	p2_t1	225	1	3
patient2	p2_t1	225	2	48
patient2	p2_t1	225	3	9
patient2	p2_t1	225	4	1
patient2	p2_t1	225	5	23
patient2	p2_t1	225	6	16
patient2	p2_t1	226	1	3
patient2	p2_t1	226	2	47
patient2	p2_t1	226	3	23
patient2	p2_t1	226	4	1
patient2	p2_t1	226	5	21
patient2	p2_t1	226	6	5
patient2	p2_t1	227	1	4
patient2	p2_t1	227	2	48
patient2	p2_t1	227	3	15
patient2	p2_t1	227	4	1
patient2	p2_t1	227	5	22
patient2	p2_t1	227	6	10
patient2	p2_t1	228	1	2
patient2	p2_t1	228	2	48
patient2	p2_t1	228	3	25
patient2	p2_t1	228	4	1
patient2	p2_t1	228	5	20
patient2	p2_t1	228	6	4
patient2	p2_t1	229	1	2
patient2	p2_t1	229	2	48
patient2	p2_t1	229	3	16
patient2	p2_t1	229	4	1
patient2	p2_t1	229	5	24
patient2	p2_t1	229	6	9
patient2	p2_t1	230	1	2
patient2	p2_t1	230	2	48
patient2	p2_t1	230	3	25
patient2	p2_t1	230	4	1
patient2	p2_t1	230	5	23
patient2	p2_t1	230	6	1
patient2	p2_t1	231	1	2
patient2	p2_t1	231	2	48
patient2	p2_t1	231	3	30
patient2	p2_t1	231	4	1
patient2	p2_t1	231	5	17
patient2	p2_t1	231	6	2
patient2	p2_t1	232	1	2
patient2	p2_t1	232	2	48
patient2	p2_t1	232	3	19
patient2	p2_t1	232	4	1
patient2	p2_t1	232	5	24
patient2	p2_t1	232	6	6
patient2	p2_t1	233	1	2
patient2	p2_t1	233	2	48
patient2	p2_t1	233	3	15
patient2	p2_t1	233	4	1
patient2	p2_t1	233	5	20
patient2	p2_t1	233	6	14
patient2	p2_t1	234	1	2
patient2	p2_t1	234	2	48
patient2	p2_t1	234	3	20
patient2	p2_t1	234	4	1
patient2	p2_t1	234	5	22
patient2	p2_t1	234	6	7
patient2	p2_t1	235	1	2
patient2	p2_t1	235	2	48
patient2	p2_t1	235	3	13
patient2	p2_t1	235	4	1
patient2	p2_t1	235	5	19
patient2	p2_t1	235	6	17
patient2	p2_t1	236	1	2
patient2	p2_t1	236	2	48
patient2	p2_t1	236	3	18
patient2	p2_t1	236	4	1
patient2	p2_t1	236	5	25
patient2	p2_t1	236	6	6
patient2	p2_t1	237	1	2
patient2	p2_t1	237	2	48
patient2	p2_t1	237	3	17
patient2	p2_t1	237	4	1
patient2	p2_t1	237	5	22
patient2	p2_t1	237	6	10
patient2	p2_t1	238	1	2
patient2	p2_t1	238	2	48
patient2	p2_t1	238	3	22
patient2	p2_t1	238	4	1
patient2	p2_t1	238	5	24
patient2	p2_t1	238	6	3
patient2	p2_t1	239	1	4
patient2	p2_t1	239	2	48
patient2	p2_t1	239	3	15
patient2	p2_t1	239	4	1
patient2	p2_t1	239	5	19
patient2	p2_t1	239	6	13
patient2	p2_t1	240	1	3
patient2	p2_t1	240	2	47
patient2	p2_t1	240	3	18
patient2	p2_t1	240	4	1
patient2	p2_t1	240	5	21
patient2	p2_t1	240	6	10
patient2	p2_t1	241	1	2
patient2	p2_t1	241	2	48
patient2	p2_t1	241	3	21
patient2	p2_t1	241	4	1
patient2	p2_t1	241	5	20
patient2	p2_t1	241	6	8
patient2	p2_t1	242	1	2
patient2	p2_t1	242	2	48
patient2	p2_t1	242	3	10
patient2	p2_t1	242	4	1
patient2	p2_t1	242	5	21
patient2	p2_t1	242	6	18
patient2	p2_t1	243	1	4
patient2	p2_t1	243	2	47
patient2	p2_t1	243	3	18
patient2	p2_t1	243	4	1
patient2	p2_t1	243	5	20
patient2	p2_t1	243	6	10
patient2	p2_t1	244	1	3
patient2	p2_t1	244	2	47
patient2	p2_t1	244	3	17
patient2	p2_t1	244	4	1
patient2	p2_t1	244	5	20
patient2	p2_t1	244	6	12
patient2	p2_t1	245	1	3
patient2	p2_t1	245	2	47
patient2	p2_t1	245	3	22
patient2	p2_t1	245	4	1
patient2	p2_t1	245	5	24
patient2	p2_t1	245	6	3
patient2	p2_t1	246	1	3
patient2	p2_t1	246	2	48
patient2	p2_t1	246	3	19
patient2	p2_t1	246	4	1
patient2	p2_t1	246	5	26
patient2	p2_t1	246	6	3
patient2	p2_t1	247	1	2
patient2	p2_t1	247	2	48
patient2	p2_t1	247	3	23
patient2	p2_t1	247	4	1
patient2	p2_t1	247	5	23
patient2	p2_t1	247	6	3
patient2	p2_t1	248	1	2
patient2	p2_t1	248	2	48
patient2	p2_t1	248	3	21
patient2	p2_t1	248	4	1
patient2	p2_t1	248	5	23
patient2	p2_t1	248	6	5
patient2	p2_t1	249	1	4
patient2	p2_t1	249	2	46
patient2	p2_t1	249	3	5
patient2	p2_t1	249	4	1
patient2	p2_t1	249	5	25
patient2	p2_t1	249	6	19
patient2	p2_t1	250	1	3
patient2	p2_t1	250	2	47
patient2	p2_t1	250	3	12
patient2	p2_t1	250	4	1
patient2	p2_t1	250	5	24
patient2	p2_t1	250	6	13
patient2	p2_t1	251	1	2
patient2	p2_t1	251	2	48
patient2	p2_t1	251	3	18
patient2	p2_t1	251	4	1
patient2	p2_t1	251	5	23
patient2	p2_t1	251	6	8
patient2	p2_t1	252	1	3
patient2	p2_t1	252	2	48
patient2	p2_t1	252	3	14
patient2	p2_t1	252	4	1
patient2	p2_t1	252	5	21
patient2	p2_t1	252	6	13
patient2	p2_t1	253	1	3
patient2	p2_t1	253	2	47
patient2	p2_t1	253	3	21
patient2	p2_t1	253	4	1
patient2	p2_t1	253	5	22
patient2	p2_t1	253	6	6
patient2	p2_t1	254	1	3
patient2	p2_t1	254	2	47
patient2	p2_t1	254	3	9
patient2	p2_t1	254	4	1
patient2	p2_t1	254	5	22
patient2	p2_t1	254	6	18
patient2	p2_t1	255	1	5
patient2	p2_t1	255	2	45
patient2	p2_t1	255	3	25
patient2	p2_t1	255	4	1
patient2	p2_t1	255	5	23
patient2	p2_t1	255	6	1
patient2	p2_t1	256	1	2
patient2	p2_t1	256	2	48
patient2	p2_t1	256	3	14
patient2	p2_t1	256	4	1
patient2	p2_t1	256	5	24
patient2	p2_t1	256	6	11
patient2	p2_t1	257	1	2
patient2	p2_t1	257	2	48
patient2	p2_t1	257	3	21
patient2	p2_t1	257	4	1
patient2	p2_t1	257	5	21
patient2	p2_t1	257	6	7
patient2	p2_t1	258	1	2
patient2	p2_t1	258	2	48
patient2	p2_t1	258	3	18
patient2	p2_t1	258	4	1
patient2	p2_t1	258	5	27
patient2	p2_t1	258	6	4
patient2	p2_t1	259	1	3
patient2	p2_t1	259	2	48
patient2	p2_t1	259	3	20
patient2	p2_t1	259	4	1
patient2	p2_t1	259	5	21
patient2	p2_t1	259	6	7
patient2	p2_t1	260	1	2
patient2	p2_t1	260	2	48
patient2	p2_t1	260	3	16
patient2	p2_t1	260	4	1
patient2	p2_t1	260	5	24
patient2	p2_t1	260	6	9
patient2	p2_t1	261	1	3
patient2	p2_t1	261	2	48
patient2	p2_t1	261	3	16
patient2	p2_t1	261	4	1
patient2	p2_t1	261	5	22
patient2	p2_t1	261	6	10
patient2	p2_t1	262	1	3
patient2	p2_t1	262	2	47
patient2	p2_t1	262	3	19
patient2	p2_t1	262	4	1
patient2	p2_t1	262	5	23
patient2	p2_t1	262	6	7
patient2	p2_t1	263	1	2
patient2	p2_t1	263	2	48
patient2	p2_t1	263	3	15
patient2	p2_t1	263	4	1
patient2	p2_t1	263	5	22
patient2	p2_t1	263	6	12
patient2	p2_t1	264	1	2
patient2	p2_t1	264	2	48
patient2	p2_t1	264	3	23
patient2	p2_t1	264	4	1
patient2	p2_t1	264	5	20
patient2	p2_t1	264	6	6
patient2	p2_t1	265	1	2
patient2	p2_t1	265	2	48
patient2	p2_t1	265	3	14
patient2	p2_t1	265	4	1
patient2	p2_t1	265	5	22
patient2	p2_t1	265	6	13
patient2	p2_t1	266	1	3
patient2	p2_t1	266	2	48
patient2	p2_t1	266	3	25
patient2	p2_t1	266	4	1
patient2	p2_t1	266	5	22
patient2	p2_t1	266	6	1
patient2	p2_t1	267	1	4
patient2	p2_t1	267	2	48
patient2	p2_t1	267	3	15
patient2	p2_t1	267	4	1
patient2	p2_t1	267	5	24
patient2	p2_t1	267	6	8
patient2	p2_t1	268	1	2
patient2	p2_t1	268	2	48
patient2	p2_t1	268	3	17
patient2	p2_t1	268	4	1
patient2	p2_t1	268	5	21
patient2	p2_t1	268	6	11
patient2	p2_t1	269	1	2
patient2	p2_t1	269	2	48
patient2	p2_t1	269	3	17
patient2	p2_t1	269	4	1
patient2	p2_t1	269	5	22
patient2	p2_t1	269	6	10
patient2	p2_t1	270	1	3
patient2	p2_t1	270	2	47
patient2	p2_t1	270	3	22
patient2	p2_t1	270	4	1
patient2	p2_t1	270	5	23
patient2	p2_t1	270	6	4
patient2	p2_t1	271	1	2
patient2	p2_t1	271	2	48
patient2	p2_t1	271	3	19
patient2	p2_t1	271	4	1
patient2	p2_t1	271	5	23
patient2	p2_t1	271	6	7
patient2	p2_t1	272	1	2
patient2	p2_t1	272	2	48
patient2	p2_t1	272	3	16
patient2	p2_t1	272	4	1
patient2	p2_t1	272	5	22
patient2	p2_t1	272	6	11
patient2	p2_t1	273	1	2
patient2	p2_t1	273	2	48
patient2	p2_t1	273	3	14
patient2	p2_t1	273	4	1
patient2	p2_t1	273	5	21
patient2	p2_t1	273	6	14
patient2	p2_t1	274	1	2
patient2	p2_t1	274	2	48
patient2	p2_t1	274	3	22
patient2	p2_t1	274	4	1
patient2	p2_t1	274	5	22
patient2	p2_t1	274	6	5
patient2	p2_t1	275	1	2
patient2	p2_t1	275	2	48
patient2	p2_t1	275	3	26
patient2	p2_t1	275	4	1
patient2	p2_t1	275	5	20
patient2	p2_t1	275	6	3
patient2	p2_t1	276	1	3
patient2	p2_t1	276	2	47
patient2	p2_t1	276	3	17
patient2	p2_t1	276	4	1
patient2	p2_t1	276	5	22
patient2	p2_t1	276	6	10
patient2	p2_t1	277	1	2
patient2	p2_t1	277	2	48
patient2	p2_t1	277	3	13
patient2	p2_t1	277	4	1
patient2	p2_t1	277	5	19
patient2	p2_t1	277	6	17
patient2	p2_t1	278	1	2
patient2	p2_t1	278	2	48
patient2	p2_t1	278	3	10
patient2	p2_t1	278	4	1
patient2	p2_t1	278	5	22
patient2	p2_t1	278	6	17
patient2	p2_t1	279	1	2
patient2	p2_t1	279	2	48
patient2	p2_t1	279	3	13
patient2	p2_t1	279	4	1
patient2	p2_t1	279	5	21
patient2	p2_t1	279	6	15
patient2	p2_t1	280	1	2
patient2	p2_t1	280	2	48
patient2	p2_t1	280	3	22
patient2	p2_t1	280	4	1
patient2	p2_t1	280	5	22
patient2	p2_t1	280	6	5
patient2	p2_t1	281	1	2
patient2	p2_t1	281	2	48
patient2	p2_t1	281	3	14
patient2	p2_t1	281	4	1
patient2	p2_t1	281	5	24
patient2	p2_t1	281	6	11
patient2	p2_t1	282	1	2
patient2	p2_t1	282	2	48
patient2	p2_t1	282	3	23
patient2	p2_t1	282	4	1
patient2	p2_t1	282	5	22
patient2	p2_t1	282	6	4
patient2	p2_t1	283	1	2
patient2	p2_t1	283	2	48
patient2	p2_t1	283	3	24
patient2	p2_t1	283	4	1
patient2	p2_t1	283	5	21
patient2	p2_t1	283	6	4
patient2	p2_t1	284	1	2
patient2	p2_t1	284	2	48
patient2	p2_t1	284	3	22
patient2	p2_t1	284	4	1
patient2	p2_t1	284	5	22
patient2	p2_t1	284	6	5
patient2	p2_t1	285	1	2
patient2	p2_t1	285	2	48
patient2	p2_t1	285	3	13
patient2	p2_t1	285	4	1
patient2	p2_t1	285	5	22
patient2	p2_t1	285	6	14
patient2	p2_t1	286	1	4
patient2	p2_t1	286	2	47
patient2	p2_t1	286	3	5
patient2	p2_t1	286	4	1
patient2	p2_t1	286	5	22
patient2	p2_t1	286	6	21
patient2	p2_t1	287	1	2
patient2	p2_t1	287	2	48
patient2	p2_t1	287	3	18
patient2	p2_t1	287	4	1
patient2	p2_t1	287	5	23
patient2	p2_t1	287	6	8
patient2	p2_t1	288	1	2
patient2	p2_t1	288	2	48
patient2	p2_t1	288	3	19
patient2	p2_t1	288	4	1
patient2	p2_t1	288	5	21
patient2	p2_t1	288	6	9
patient2	p2_t1	289	1	2
patient2	p2_t1	289	2	48
patient2	p2_t1	289	3	20
patient2	p2_t1	289	4	1
patient2	p2_t1	289	5	23
patient2	p2_t1	289	6	6
patient2	p2_t1	290	1	3
patient2	p2_t1	290	2	48
patient2	p2_t1	290	3	23
patient2	p2_t1	290	4	1
