Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t3	248	5	0
patient1	p1_t3	248	6	64
patient1	p1_t3	248	7	9
patient1	p1_t3	249	1	16
patient1	p1_t3	249	2	0
patient1	p1_t3	249	3	0
patient1	p1_t3	249	4	13
patient1	p1_t3	249	5	0
patient1	p1_t3	249	6	62
patient1	p1_t3	249	7	9
patient1	p1_t2	0	1	0
patient1	p1_t2	0	2	0
patient1	p1_t2	0	3	47
patient1	p1_t2	0	4	2
patient1	p1_t2	0	5	28
patient1	p1_t2	0	6	0
patient1	p1_t2	0	7	22
patient1	p1_t2	1	1	0
patient1	p1_t2	1	2	0
patient1	p1_t2	1	3	63
patient1	p1_t2	1	4	0
patient1	p1_t2	1	5	34
patient1	p1_t2	1	6	1
patient1	p1_t2	1	7	2
patient1	p1_t2	2	1	0
patient1	p1_t2	2	2	7
patient1	p1_t2	2	3	16
patient1	p1_t2	2	4	20
patient1	p1_t2	2	5	33
patient1	p1_t2	2	6	1
patient1	p1_t2	2	7	23
patient1	p1_t2	3	1	0
patient1	p1_t2	3	2	9
patient1	p1_t2	3	3	19
patient1	p1_t2	3	4	21
patient1	p1_t2	3	5	30
patient1	p1_t2	3	6	0
patient1	p1_t2	3	7	21
patient1	p1_t2	4	1	0
patient1	p1_t2	4	2	14
patient1	p1_t2	4	3	2
patient1	p1_t2	4	4	18
patient1	p1_t2	4	5	41
patient1	p1_t2	4	6	1
patient1	p1_t2	4	7	24
patient1	p1_t2	5	1	0
patient1	p1_t2	5	2	16
patient1	p1_t2	5	3	8
patient1	p1_t2	5	4	20
patient1	p1_t2	5	5	34
patient1	p1_t2	5	6	1
patient1	p1_t2	5	7	21
patient1	p1_t2	6	1	0
patient1	p1_t2	6	2	0
patient1	p1_t2	6	3	28
patient1	p1_t2	6	4	20
patient1	p1_t2	6	5	30
patient1	p1_t2	6	6	0
patient1	p1_t2	6	7	22
patient1	p1_t2	7	1	0
patient1	p1_t2	7	2	17
patient1	p1_t2	7	3	5
patient1	p1_t2	7	4	17
patient1	p1_t2	7	5	36
patient1	p1_t2	7	6	0
patient1	p1_t2	7	7	23
patient1	p1_t2	8	1	0
patient1	p1_t2	8	2	0
patient1	p1_t2	8	3	23
patient1	p1_t2	8	4	24
patient1	p1_t2	8	5	30
patient1	p1_t2	8	6	1
patient1	p1_t2	8	7	21
patient1	p1_t2	9	1	0
patient1	p1_t2	9	2	0
patient1	p1_t2	9	3	58
patient1	p1_t2	9	4	0
patient1	p1_t2	9	5	39
patient1	p1_t2	9	6	0
patient1	p1_t2	9	7	3
patient1	p1_t2	10	1	0
patient1	p1_t2	10	2	0
patient1	p1_t2	10	3	30
patient1	p1_t2	10	4	16
patient1	p1_t2	10	5	28
patient1	p1_t2	10	6	1
patient1	p1_t2	10	7	25
patient1	p1_t2	11	1	0
patient1	p1_t2	11	2	15
patient1	p1_t2	11	3	5
patient1	p1_t2	11	4	15
patient1	p1_t2	11	5	38
patient1	p1_t2	11	6	1
patient1	p1_t2	11	7	25
patient1	p1_t2	12	1	0
patient1	p1_t2	12	2	0
patient1	p1_t2	12	3	23
patient1	p1_t2	12	4	25
patient1	p1_t2	12	5	32
patient1	p1_t2	12	6	1
patient1	p1_t2	12	7	18
patient1	p1_t2	13	1	0
patient1	p1_t2	13	2	14
patient1	p1_t2	13	3	5
patient1	p1_t2	13	4	16
patient1	p1_t2	13	5	36
patient1	p1_t2	13	6	1
patient1	p1_t2	13	7	27
patient1	p1_t2	14	1	0
patient1	p1_t2	14	2	0
patient1	p1_t2	14	3	15
patient1	p1_t2	14	4	25
patient1	p1_t2	14	5	34
patient1	p1_t2	14	6	1
patient1	p1_t2	14	7	22
patient1	p1_t2	15	1	0
patient1	p1_t2	15	2	7
patient1	p1_t2	15	3	19
patient1	p1_t2	15	4	25
patient1	p1_t2	15	5	30
patient1	p1_t2	15	6	0
patient1	p1_t2	15	7	18
patient1	p1_t2	16	1	0
patient1	p1_t2	16	2	15
patient1	p1_t2	16	3	2
patient1	p1_t2	16	4	24
patient1	p1_t2	16	5	37
patient1	p1_t2	16	6	1
patient1	p1_t2	16	7	19
patient1	p1_t2	17	1	0
patient1	p1_t2	17	2	17
patient1	p1_t2	17	3	0
patient1	p1_t2	17	4	24
patient1	p1_t2	17	5	38
patient1	p1_t2	17	6	0
patient1	p1_t2	17	7	19
patient1	p1_t2	18	1	0
patient1	p1_t2	18	2	10
patient1	p1_t2	18	3	11
patient1	p1_t2	18	4	23
patient1	p1_t2	18	5	36
patient1	p1_t2	18	6	0
patient1	p1_t2	18	7	20
patient1	p1_t2	19	1	0
patient1	p1_t2	19	2	0
patient1	p1_t2	19	3	22
patient1	p1_t2	19	4	17
patient1	p1_t2	19	5	35
patient1	p1_t2	19	6	1
patient1	p1_t2	19	7	25
patient1	p1_t2	20	1	0
patient1	p1_t2	20	2	0
patient1	p1_t2	20	3	28
patient1	p1_t2	20	4	8
patient1	p1_t2	20	5	40
patient1	p1_t2	20	6	0
patient1	p1_t2	20	7	24
patient1	p1_t2	21	1	0
patient1	p1_t2	21	2	0
patient1	p1_t2	21	3	30
patient1	p1_t2	21	4	14
patient1	p1_t2	21	5	27
patient1	p1_t2	21	6	1
patient1	p1_t2	21	7	28
patient1	p1_t2	22	1	0
patient1	p1_t2	22	2	0
patient1	p1_t2	22	3	19
patient1	p1_t2	22	4	21
patient1	p1_t2	22	5	38
patient1	p1_t2	22	6	0
patient1	p1_t2	22	7	22
patient1	p1_t2	23	1	0
patient1	p1_t2	23	2	1
patient1	p1_t2	23	3	16
patient1	p1_t2	23	4	19
patient1	p1_t2	23	5	39
patient1	p1_t2	23	6	1
patient1	p1_t2	23	7	24
patient1	p1_t2	24	1	0
patient1	p1_t2	24	2	11
patient1	p1_t2	24	3	16
patient1	p1_t2	24	4	21
patient1	p1_t2	24	5	30
patient1	p1_t2	24	6	0
patient1	p1_t2	24	7	22
patient1	p1_t2	25	1	0
patient1	p1_t2	25	2	2
patient1	p1_t2	25	3	16
patient1	p1_t2	25	4	22
patient1	p1_t2	25	5	36
patient1	p1_t2	25	6	1
patient1	p1_t2	25	7	21
patient1	p1_t2	26	1	0
patient1	p1_t2	26	2	12
patient1	p1_t2	26	3	11
patient1	p1_t2	26	4	16
patient1	p1_t2	26	5	36
patient1	p1_t2	26	6	0
patient1	p1_t2	26	7	25
patient1	p1_t2	27	1	0
patient1	p1_t2	27	2	0
patient1	p1_t2	27	3	51
patient1	p1_t2	27	4	0
patient1	p1_t2	27	5	36
patient1	p1_t2	27	6	1
patient1	p1_t2	27	7	12
patient1	p1_t2	28	1	0
patient1	p1_t2	28	2	0
patient1	p1_t2	28	3	64
patient1	p1_t2	28	4	0
patient1	p1_t2	28	5	30
patient1	p1_t2	28	6	0
patient1	p1_t2	28	7	6
patient1	p1_t2	29	1	0
patient1	p1_t2	29	2	0
patient1	p1_t2	29	3	25
patient1	p1_t2	29	4	28
patient1	p1_t2	29	5	25
patient1	p1_t2	29	6	0
patient1	p1_t2	29	7	22
patient1	p1_t2	30	1	0
patient1	p1_t2	30	2	7
patient1	p1_t2	30	3	8
patient1	p1_t2	30	4	16
patient1	p1_t2	30	5	41
patient1	p1_t2	30	6	1
patient1	p1_t2	30	7	27
patient1	p1_t2	31	1	0
patient1	p1_t2	31	2	12
patient1	p1_t2	31	3	6
patient1	p1_t2	31	4	25
patient1	p1_t2	31	5	37
patient1	p1_t2	31	6	1
patient1	p1_t2	31	7	18
patient1	p1_t2	32	1	0
patient1	p1_t2	32	2	8
patient1	p1_t2	32	3	8
patient1	p1_t2	32	4	16
patient1	p1_t2	32	5	40
patient1	p1_t2	32	6	0
patient1	p1_t2	32	7	27
patient1	p1_t2	33	1	0
patient1	p1_t2	33	2	0
patient1	p1_t2	33	3	45
patient1	p1_t2	33	4	0
patient1	p1_t2	33	5	36
patient1	p1_t2	33	6	0
patient1	p1_t2	33	7	18
patient1	p1_t2	34	1	0
patient1	p1_t2	34	2	0
patient1	p1_t2	34	3	32
patient1	p1_t2	34	4	15
patient1	p1_t2	34	5	33
patient1	p1_t2	34	6	1
patient1	p1_t2	34	7	18
patient1	p1_t2	35	1	0
patient1	p1_t2	35	2	27
patient1	p1_t2	35	3	0
patient1	p1_t2	35	4	24
patient1	p1_t2	35	5	31
patient1	p1_t2	35	6	0
patient1	p1_t2	35	7	18
patient1	p1_t2	36	1	0
patient1	p1_t2	36	2	18
patient1	p1_t2	36	3	0
patient1	p1_t2	36	4	30
patient1	p1_t2	36	5	28
patient1	p1_t2	36	6	1
patient1	p1_t2	36	7	23
patient1	p1_t2	37	1	0
patient1	p1_t2	37	2	0
patient1	p1_t2	37	3	30
patient1	p1_t2	37	4	24
patient1	p1_t2	37	5	26
patient1	p1_t2	37	6	0
patient1	p1_t2	37	7	20
patient1	p1_t2	38	1	0
patient1	p1_t2	38	2	0
patient1	p1_t2	38	3	20
patient1	p1_t2	38	4	22
patient1	p1_t2	38	5	39
patient1	p1_t2	38	6	0
patient1	p1_t2	38	7	19
patient1	p1_t2	39	1	0
patient1	p1_t2	39	2	0
patient1	p1_t2	39	3	22
patient1	p1_t2	39	4	20
patient1	p1_t2	39	5	35
patient1	p1_t2	39	6	0
patient1	p1_t2	39	7	23
patient1	p1_t2	40	1	0
patient1	p1_t2	40	2	15
patient1	p1_t2	40	3	7
patient1	p1_t2	40	4	23
patient1	p1_t2	40	5	34
patient1	p1_t2	40	6	1
patient1	p1_t2	40	7	20
patient1	p1_t2	41	1	0
patient1	p1_t2	41	2	21
patient1	p1_t2	41	3	0
patient1	p1_t2	41	4	23
patient1	p1_t2	41	5	38
patient1	p1_t2	41	6	0
patient1	p1_t2	41	7	18
patient1	p1_t2	42	1	0
patient1	p1_t2	42	2	0
patient1	p1_t2	42	3	23
patient1	p1_t2	42	4	23
patient1	p1_t2	42	5	34
patient1	p1_t2	42	6	0
patient1	p1_t2	42	7	20
patient1	p1_t2	43	1	0
patient1	p1_t2	43	2	0
patient1	p1_t2	43	3	43
patient1	p1_t2	43	4	1
patient1	p1_t2	43	5	34
patient1	p1_t2	43	6	1
patient1	p1_t2	43	7	21
patient1	p1_t2	44	1	0
patient1	p1_t2	44	2	20
patient1	p1_t2	44	3	0
patient1	p1_t2	44	4	23
patient1	p1_t2	44	5	37
patient1	p1_t2	44	6	0
patient1	p1_t2	44	7	20
patient1	p1_t2	45	1	0
patient1	p1_t2	45	2	5
patient1	p1_t2	45	3	21
patient1	p1_t2	45	4	21
patient1	p1_t2	45	5	31
patient1	p1_t2	45	6	1
patient1	p1_t2	45	7	21
patient1	p1_t2	46	1	0
patient1	p1_t2	46	2	0
patient1	p1_t2	46	3	56
patient1	p1_t2	46	4	0
patient1	p1_t2	46	5	43
patient1	p1_t2	46	6	0
patient1	p1_t2	46	7	0
patient1	p1_t2	47	1	0
patient1	p1_t2	47	2	0
patient1	p1_t2	47	3	22
patient1	p1_t2	47	4	23
patient1	p1_t2	47	5	34
patient1	p1_t2	47	6	0
patient1	p1_t2	47	7	20
patient1	p1_t2	48	1	0
patient1	p1_t2	48	2	20
patient1	p1_t2	48	3	4
patient1	p1_t2	48	4	25
patient1	p1_t2	48	5	33
patient1	p1_t2	48	6	0
patient1	p1_t2	48	7	18
patient1	p1_t2	49	1	0
patient1	p1_t2	49	2	27
patient1	p1_t2	49	3	0
patient1	p1_t2	49	4	23
patient1	p1_t2	49	5	30
patient1	p1_t2	49	6	0
patient1	p1_t2	49	7	20
patient1	p1_t2	50	1	0
patient1	p1_t2	50	2	0
patient1	p1_t2	50	3	26
patient1	p1_t2	50	4	21
patient1	p1_t2	50	5	32
patient1	p1_t2	50	6	0
patient1	p1_t2	50	7	21
patient1	p1_t2	51	1	0
patient1	p1_t2	51	2	0
patient1	p1_t2	51	3	21
patient1	p1_t2	51	4	20
patient1	p1_t2	51	5	37
patient1	p1_t2	51	6	0
patient1	p1_t2	51	7	22
patient1	p1_t2	52	1	0
patient1	p1_t2	52	2	18
patient1	p1_t2	52	3	0
patient1	p1_t2	52	4	21
patient1	p1_t2	52	5	38
patient1	p1_t2	52	6	1
patient1	p1_t2	52	7	22
patient1	p1_t2	53	1	0
patient1	p1_t2	53	2	0
patient1	p1_t2	53	3	13
patient1	p1_t2	53	4	31
patient1	p1_t2	53	5	35
patient1	p1_t2	53	6	0
patient1	p1_t2	53	7	21
patient1	p1_t2	54	1	0
patient1	p1_t2	54	2	1
patient1	p1_t2	54	3	24
patient1	p1_t2	54	4	22
patient1	p1_t2	54	5	31
patient1	p1_t2	54	6	1
patient1	p1_t2	54	7	21
patient1	p1_t2	55	1	0
patient1	p1_t2	55	2	0
patient1	p1_t2	55	3	15
patient1	p1_t2	55	4	30
patient1	p1_t2	55	5	32
patient1	p1_t2	55	6	0
patient1	p1_t2	55	7	23
patient1	p1_t2	56	1	0
patient1	p1_t2	56	2	0
patient1	p1_t2	56	3	27
patient1	p1_t2	56	4	20
patient1	p1_t2	56	5	29
patient1	p1_t2	56	6	1
patient1	p1_t2	56	7	23
patient1	p1_t2	57	1	0
patient1	p1_t2	57	2	13
patient1	p1_t2	57	3	11
patient1	p1_t2	57	4	12
patient1	p1_t2	57	5	34
patient1	p1_t2	57	6	1
patient1	p1_t2	57	7	29
patient1	p1_t2	58	1	0
patient1	p1_t2	58	2	16
patient1	p1_t2	58	3	4
patient1	p1_t2	58	4	23
patient1	p1_t2	58	5	35
patient1	p1_t2	58	6	1
patient1	p1_t2	58	7	20
patient1	p1_t2	59	1	0
patient1	p1_t2	59	2	0
patient1	p1_t2	59	3	26
patient1	p1_t2	59	4	23
patient1	p1_t2	59	5	31
patient1	p1_t2	59	6	0
patient1	p1_t2	59	7	20
patient1	p1_t2	60	1	0
patient1	p1_t2	60	2	20
patient1	p1_t2	60	3	0
patient1	p1_t2	60	4	28
patient1	p1_t2	60	5	29
patient1	p1_t2	60	6	0
patient1	p1_t2	60	7	23
patient1	p1_t2	61	1	0
patient1	p1_t2	61	2	10
patient1	p1_t2	61	3	12
patient1	p1_t2	61	4	25
patient1	p1_t2	61	5	34
patient1	p1_t2	61	6	1
patient1	p1_t2	61	7	18
patient1	p1_t2	62	1	0
patient1	p1_t2	62	2	22
patient1	p1_t2	62	3	0
patient1	p1_t2	62	4	17
patient1	p1_t2	62	5	34
patient1	p1_t2	62	6	1
patient1	p1_t2	62	7	26
patient1	p1_t2	63	1	0
patient1	p1_t2	63	2	0
patient1	p1_t2	63	3	38
patient1	p1_t2	63	4	5
patient1	p1_t2	63	5	37
patient1	p1_t2	63	6	0
patient1	p1_t2	63	7	20
patient1	p1_t2	64	1	0
patient1	p1_t2	64	2	21
patient1	p1_t2	64	3	7
patient1	p1_t2	64	4	23
patient1	p1_t2	64	5	30
patient1	p1_t2	64	6	0
patient1	p1_t2	64	7	19
patient1	p1_t2	65	1	0
patient1	p1_t2	65	2	24
patient1	p1_t2	65	3	9
patient1	p1_t2	65	4	23
patient1	p1_t2	65	5	24
patient1	p1_t2	65	6	0
patient1	p1_t2	65	7	20
patient1	p1_t2	66	1	0
patient1	p1_t2	66	2	11
patient1	p1_t2	66	3	12
patient1	p1_t2	66	4	16
patient1	p1_t2	66	5	35
patient1	p1_t2	66	6	0
patient1	p1_t2	66	7	25
patient1	p1_t2	67	1	0
patient1	p1_t2	67	2	0
patient1	p1_t2	67	3	22
patient1	p1_t2	67	4	23
patient1	p1_t2	67	5	35
patient1	p1_t2	67	6	1
patient1	p1_t2	67	7	19
patient1	p1_t2	68	1	0
patient1	p1_t2	68	2	0
patient1	p1_t2	68	3	23
patient1	p1_t2	68	4	22
patient1	p1_t2	68	5	35
patient1	p1_t2	68	6	1
patient1	p1_t2	68	7	19
patient1	p1_t2	69	1	0
patient1	p1_t2	69	2	0
patient1	p1_t2	69	3	41
patient1	p1_t2	69	4	8
patient1	p1_t2	69	5	27
patient1	p1_t2	69	6	1
patient1	p1_t2	69	7	22
patient1	p1_t2	70	1	0
patient1	p1_t2	70	2	0
patient1	p1_t2	70	3	9
patient1	p1_t2	70	4	25
patient1	p1_t2	70	5	37
patient1	p1_t2	70	6	1
patient1	p1_t2	70	7	27
patient1	p1_t2	71	1	0
patient1	p1_t2	71	2	4
patient1	p1_t2	71	3	16
patient1	p1_t2	71	4	26
patient1	p1_t2	71	5	35
patient1	p1_t2	71	6	1
patient1	p1_t2	71	7	17
patient1	p1_t2	72	1	0
patient1	p1_t2	72	2	0
patient1	p1_t2	72	3	12
patient1	p1_t2	72	4	31
patient1	p1_t2	72	5	33
patient1	p1_t2	72	6	0
patient1	p1_t2	72	7	22
patient1	p1_t2	73	1	0
patient1	p1_t2	73	2	16
patient1	p1_t2	73	3	7
patient1	p1_t2	73	4	25
patient1	p1_t2	73	5	36
patient1	p1_t2	73	6	0
patient1	p1_t2	73	7	16
patient1	p1_t2	74	1	0
patient1	p1_t2	74	2	22
patient1	p1_t2	74	3	0
patient1	p1_t2	74	4	19
patient1	p1_t2	74	5	34
patient1	p1_t2	74	6	1
patient1	p1_t2	74	7	24
patient1	p1_t2	75	1	0
patient1	p1_t2	75	2	0
patient1	p1_t2	75	3	12
patient1	p1_t2	75	4	27
patient1	p1_t2	75	5	34
patient1	p1_t2	75	6	1
patient1	p1_t2	75	7	26
patient1	p1_t2	76	1	0
patient1	p1_t2	76	2	0
patient1	p1_t2	76	3	31
patient1	p1_t2	76	4	5
patient1	p1_t2	76	5	39
patient1	p1_t2	76	6	1
patient1	p1_t2	76	7	23
patient1	p1_t2	77	1	0
patient1	p1_t2	77	2	4
patient1	p1_t2	77	3	9
patient1	p1_t2	77	4	24
patient1	p1_t2	77	5	43
patient1	p1_t2	77	6	1
patient1	p1_t2	77	7	19
patient1	p1_t2	78	1	0
patient1	p1_t2	78	2	23
patient1	p1_t2	78	3	6
patient1	p1_t2	78	4	23
patient1	p1_t2	78	5	30
patient1	p1_t2	78	6	0
patient1	p1_t2	78	7	18
patient1	p1_t2	79	1	0
patient1	p1_t2	79	2	0
patient1	p1_t2	79	3	64
patient1	p1_t2	79	4	0
patient1	p1_t2	79	5	34
patient1	p1_t2	79	6	1
patient1	p1_t2	79	7	0
patient1	p1_t2	80	1	0
patient1	p1_t2	80	2	0
patient1	p1_t2	80	3	41
patient1	p1_t2	80	4	0
patient1	p1_t2	80	5	38
patient1	p1_t2	80	6	0
patient1	p1_t2	80	7	21
patient1	p1_t2	81	1	0
patient1	p1_t2	81	2	6
patient1	p1_t2	81	3	19
patient1	p1_t2	81	4	24
patient1	p1_t2	81	5	31
patient1	p1_t2	81	6	1
patient1	p1_t2	81	7	19
patient1	p1_t2	82	1	0
patient1	p1_t2	82	2	0
patient1	p1_t2	82	3	62
patient1	p1_t2	82	4	0
patient1	p1_t2	82	5	35
patient1	p1_t2	82	6	1
patient1	p1_t2	82	7	1
patient1	p1_t2	83	1	0
patient1	p1_t2	83	2	15
patient1	p1_t2	83	3	7
patient1	p1_t2	83	4	12
patient1	p1_t2	83	5	35
patient1	p1_t2	83	6	0
patient1	p1_t2	83	7	31
patient1	p1_t2	84	1	0
patient1	p1_t2	84	2	0
patient1	p1_t2	84	3	18
patient1	p1_t2	84	4	20
patient1	p1_t2	84	5	42
patient1	p1_t2	84	6	0
patient1	p1_t2	84	7	20
patient1	p1_t2	85	1	0
patient1	p1_t2	85	2	3
patient1	p1_t2	85	3	26
patient1	p1_t2	85	4	18
patient1	p1_t2	85	5	28
patient1	p1_t2	85	6	1
patient1	p1_t2	85	7	24
patient1	p1_t2	86	1	0
patient1	p1_t2	86	2	4
patient1	p1_t2	86	3	20
patient1	p1_t2	86	4	18
patient1	p1_t2	86	5	33
patient1	p1_t2	86	6	1
patient1	p1_t2	86	7	24
patient1	p1_t2	87	1	0
patient1	p1_t2	87	2	0
patient1	p1_t2	87	3	62
patient1	p1_t2	87	4	0
patient1	p1_t2	87	5	36
patient1	p1_t2	87	6	1
patient1	p1_t2	87	7	0
patient1	p1_t2	88	1	0
patient1	p1_t2	88	2	23
patient1	p1_t2	88	3	0
patient1	p1_t2	88	4	20
patient1	p1_t2	88	5	34
patient1	p1_t2	88	6	0
patient1	p1_t2	88	7	23
patient1	p1_t2	89	1	0
patient1	p1_t2	89	2	6
patient1	p1_t2	89	3	11
patient1	p1_t2	89	4	20
patient1	p1_t2	89	5	39
patient1	p1_t2	89	6	1
patient1	p1_t2	89	7	21
patient1	p1_t2	90	1	0
patient1	p1_t2	90	2	12
patient1	p1_t2	90	3	6
patient1	p1_t2	90	4	27
patient1	p1_t2	90	5	39
patient1	p1_t2	90	6	1
patient1	p1_t2	90	7	15
patient1	p1_t2	91	1	0
patient1	p1_t2	91	2	0
patient1	p1_t2	91	3	27
patient1	p1_t2	91	4	16
patient1	p1_t2	91	5	36
patient1	p1_t2	91	6	0
patient1	p1_t2	91	7	20
patient1	p1_t2	92	1	0
patient1	p1_t2	92	2	0
patient1	p1_t2	92	3	24
patient1	p1_t2	92	4	19
patient1	p1_t2	92	5	32
patient1	p1_t2	92	6	1
patient1	p1_t2	92	7	24
patient1	p1_t2	93	1	0
patient1	p1_t2	93	2	23
patient1	p1_t2	93	3	0
patient1	p1_t2	93	4	21
patient1	p1_t2	93	5	33
patient1	p1_t2	93	6	1
patient1	p1_t2	93	7	22
patient1	p1_t2	94	1	0
patient1	p1_t2	94	2	16
patient1	p1_t2	94	3	7
patient1	p1_t2	94	4	21
patient1	p1_t2	94	5	33
patient1	p1_t2	94	6	0
patient1	p1_t2	94	7	22
patient1	p1_t2	95	1	0
patient1	p1_t2	95	2	0
patient1	p1_t2	95	3	18
patient1	p1_t2	95	4	21
patient1	p1_t2	95	5	37
patient1	p1_t2	95	6	1
patient1	p1_t2	95	7	21
patient1	p1_t2	96	1	0
patient1	p1_t2	96	2	0
patient1	p1_t2	96	3	67
patient1	p1_t2	96	4	0
patient1	p1_t2	96	5	33
patient1	p1_t2	96	6	0
patient1	p1_t2	96	7	0
patient1	p1_t2	97	1	0
patient1	p1_t2	97	2	0
patient1	p1_t2	97	3	17
patient1	p1_t2	97	4	26
patient1	p1_t2	97	5	33
patient1	p1_t2	97	6	1
patient1	p1_t2	97	7	23
patient1	p1_t2	98	1	0
patient1	p1_t2	98	2	16
patient1	p1_t2	98	3	10
patient1	p1_t2	98	4	25
patient1	p1_t2	98	5	31
patient1	p1_t2	98	6	0
patient1	p1_t2	98	7	18
patient1	p1_t2	99	1	0
patient1	p1_t2	99	2	19
patient1	p1_t2	99	3	0
patient1	p1_t2	99	4	17
patient1	p1_t2	99	5	38
patient1	p1_t2	99	6	0
patient1	p1_t2	99	7	26
patient1	p1_t2	100	1	0
patient1	p1_t2	100	2	0
patient1	p1_t2	100	3	34
patient1	p1_t2	100	4	10
patient1	p1_t2	100	5	33
patient1	p1_t2	100	6	0
patient1	p1_t2	100	7	23
patient1	p1_t2	101	1	0
patient1	p1_t2	101	2	23
patient1	p1_t2	101	3	6
patient1	p1_t2	101	4	12
patient1	p1_t2	101	5	31
patient1	p1_t2	101	6	0
patient1	p1_t2	101	7	28
patient1	p1_t2	102	1	0
patient1	p1_t2	102	2	16
patient1	p1_t2	102	3	9
patient1	p1_t2	102	4	18
patient1	p1_t2	102	5	33
patient1	p1_t2	102	6	0
patient1	p1_t2	102	7	24
patient1	p1_t2	103	1	0
patient1	p1_t2	103	2	17
patient1	p1_t2	103	3	13
patient1	p1_t2	103	4	17
patient1	p1_t2	103	5	26
patient1	p1_t2	103	6	1
patient1	p1_t2	103	7	26
patient1	p1_t2	104	1	0
patient1	p1_t2	104	2	0
patient1	p1_t2	104	3	11
patient1	p1_t2	104	4	28
patient1	p1_t2	104	5	36
patient1	p1_t2	104	6	1
patient1	p1_t2	104	7	24
patient1	p1_t2	105	1	0
patient1	p1_t2	105	2	0
patient1	p1_t2	105	3	15
patient1	p1_t2	105	4	30
patient1	p1_t2	105	5	31
patient1	p1_t2	105	6	1
patient1	p1_t2	105	7	20
patient1	p1_t2	106	1	0
patient1	p1_t2	106	2	0
patient1	p1_t2	106	3	31
patient1	p1_t2	106	4	16
patient1	p1_t2	106	5	33
patient1	p1_t2	106	6	0
patient1	p1_t2	106	7	20
patient1	p1_t2	107	1	0
patient1	p1_t2	107	2	5
patient1	p1_t2	107	3	18
patient1	p1_t2	107	4	21
patient1	p1_t2	107	5	34
patient1	p1_t2	107	6	0
patient1	p1_t2	107	7	22
patient1	p1_t2	108	1	0
patient1	p1_t2	108	2	5
patient1	p1_t2	108	3	5
patient1	p1_t2	108	4	30
patient1	p1_t2	108	5	36
patient1	p1_t2	108	6	1
patient1	p1_t2	108	7	21
patient1	p1_t2	109	1	0
patient1	p1_t2	109	2	16
patient1	p1_t2	109	3	6
patient1	p1_t2	109	4	24
patient1	p1_t2	109	5	35
patient1	p1_t2	109	6	0
patient1	p1_t2	109	7	19
patient1	p1_t2	110	1	0
patient1	p1_t2	110	2	14
patient1	p1_t2	110	3	5
patient1	p1_t2	110	4	21
patient1	p1_t2	110	5	37
patient1	p1_t2	110	6	1
patient1	p1_t2	110	7	22
patient1	p1_t2	111	1	0
patient1	p1_t2	111	2	28
patient1	p1_t2	111	3	4
patient1	p1_t2	111	4	20
patient1	p1_t2	111	5	26
patient1	p1_t2	111	6	0
patient1	p1_t2	111	7	22
patient1	p1_t2	112	1	0
patient1	p1_t2	112	2	2
patient1	p1_t2	112	3	14
patient1	p1_t2	112	4	21
patient1	p1_t2	112	5	40
patient1	p1_t2	112	6	0
patient1	p1_t2	112	7	22
patient1	p1_t2	113	1	0
patient1	p1_t2	113	2	0
patient1	p1_t2	113	3	27
patient1	p1_t2	113	4	22
patient1	p1_t2	113	5	31
patient1	p1_t2	113	6	0
patient1	p1_t2	113	7	20
patient1	p1_t2	114	1	0
patient1	p1_t2	114	2	4
patient1	p1_t2	114	3	10
patient1	p1_t2	114	4	32
patient1	p1_t2	114	5	31
patient1	p1_t2	114	6	0
patient1	p1_t2	114	7	21
patient1	p1_t2	115	1	0
patient1	p1_t2	115	2	0
patient1	p1_t2	115	3	59
patient1	p1_t2	115	4	0
patient1	p1_t2	115	5	40
patient1	p1_t2	115	6	1
patient1	p1_t2	115	7	0
patient1	p1_t2	116	1	0
patient1	p1_t2	116	2	0
patient1	p1_t2	116	3	16
patient1	p1_t2	116	4	24
patient1	p1_t2	116	5	40
patient1	p1_t2	116	6	1
patient1	p1_t2	116	7	19
patient1	p1_t2	117	1	0
patient1	p1_t2	117	2	2
patient1	p1_t2	117	3	21
patient1	p1_t2	117	4	21
patient1	p1_t2	117	5	33
patient1	p1_t2	117	6	1
patient1	p1_t2	117	7	22
patient1	p1_t2	118	1	0
patient1	p1_t2	118	2	13
patient1	p1_t2	118	3	11
patient1	p1_t2	118	4	20
patient1	p1_t2	118	5	33
patient1	p1_t2	118	6	0
patient1	p1_t2	118	7	22
patient1	p1_t2	119	1	0
patient1	p1_t2	119	2	14
patient1	p1_t2	119	3	1
patient1	p1_t2	119	4	16
patient1	p1_t2	119	5	37
patient1	p1_t2	119	6	0
patient1	p1_t2	119	7	27
patient1	p1_t2	120	1	0
patient1	p1_t2	120	2	0
patient1	p1_t2	120	3	28
patient1	p1_t2	120	4	12
patient1	p1_t2	120	5	32
patient1	p1_t2	120	6	1
patient1	p1_t2	120	7	27
patient1	p1_t2	121	1	0
patient1	p1_t2	121	2	18
patient1	p1_t2	121	3	8
patient1	p1_t2	121	4	22
patient1	p1_t2	121	5	25
patient1	p1_t2	121	6	0
patient1	p1_t2	121	7	27
patient1	p1_t2	122	1	0
patient1	p1_t2	122	2	2
patient1	p1_t2	122	3	23
patient1	p1_t2	122	4	21
patient1	p1_t2	122	5	32
patient1	p1_t2	122	6	1
patient1	p1_t2	122	7	21
patient1	p1_t2	123	1	0
patient1	p1_t2	123	2	3
