Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t1	145	2	14
patient1	p1_t1	145	3	69
patient1	p1_t1	145	4	1
patient1	p1_t1	145	5	15
patient1	p1_t1	145	6	1
patient1	p1_t1	146	1	0
patient1	p1_t1	146	2	17
patient1	p1_t1	146	3	69
patient1	p1_t1	146	4	0
patient1	p1_t1	146	5	13
patient1	p1_t1	146	6	1
patient1	p1_t1	147	1	0
patient1	p1_t1	147	2	22
patient1	p1_t1	147	3	66
patient1	p1_t1	147	4	0
patient1	p1_t1	147	5	12
patient1	p1_t1	147	6	0
patient1	p1_t1	148	1	0
patient1	p1_t1	148	2	16
patient1	p1_t1	148	3	69
patient1	p1_t1	148	4	0
patient1	p1_t1	148	5	14
patient1	p1_t1	148	6	1
patient1	p1_t1	149	1	0
patient1	p1_t1	149	2	15
patient1	p1_t1	149	3	67
patient1	p1_t1	149	4	1
patient1	p1_t1	149	5	16
patient1	p1_t1	149	6	1
patient1	p1_t1	150	1	0
patient1	p1_t1	150	2	17
patient1	p1_t1	150	3	69
patient1	p1_t1	150	4	0
patient1	p1_t1	150	5	13
patient1	p1_t1	150	6	1
patient1	p1_t1	151	1	0
patient1	p1_t1	151	2	21
patient1	p1_t1	151	3	65
patient1	p1_t1	151	4	0
patient1	p1_t1	151	5	14
patient1	p1_t1	151	6	0
patient1	p1_t1	152	1	0
patient1	p1_t1	152	2	16
patient1	p1_t1	152	3	69
patient1	p1_t1	152	4	0
patient1	p1_t1	152	5	14
patient1	p1_t1	152	6	1
patient1	p1_t1	153	1	0
patient1	p1_t1	153	2	17
patient1	p1_t1	153	3	67
patient1	p1_t1	153	4	0
patient1	p1_t1	153	5	15
patient1	p1_t1	153	6	1
patient1	p1_t1	154	1	0
patient1	p1_t1	154	2	13
patient1	p1_t1	154	3	69
patient1	p1_t1	154	4	0
patient1	p1_t1	154	5	17
patient1	p1_t1	154	6	1
patient1	p1_t1	155	1	0
patient1	p1_t1	155	2	18
patient1	p1_t1	155	3	68
patient1	p1_t1	155	4	0
patient1	p1_t1	155	5	14
patient1	p1_t1	155	6	0
patient1	p1_t1	156	1	0
patient1	p1_t1	156	2	17
patient1	p1_t1	156	3	67
patient1	p1_t1	156	4	0
patient1	p1_t1	156	5	16
patient1	p1_t1	156	6	0
patient1	p1_t1	157	1	0
patient1	p1_t1	157	2	17
patient1	p1_t1	157	3	69
patient1	p1_t1	157	4	0
patient1	p1_t1	157	5	14
patient1	p1_t1	157	6	0
patient1	p1_t1	158	1	0
patient1	p1_t1	158	2	13
patient1	p1_t1	158	3	69
patient1	p1_t1	158	4	0
patient1	p1_t1	158	5	17
patient1	p1_t1	158	6	1
patient1	p1_t1	159	1	0
patient1	p1_t1	159	2	17
patient1	p1_t1	159	3	69
patient1	p1_t1	159	4	0
patient1	p1_t1	159	5	14
patient1	p1_t1	159	6	0
patient1	p1_t1	160	1	0
patient1	p1_t1	160	2	19
patient1	p1_t1	160	3	68
patient1	p1_t1	160	4	0
patient1	p1_t1	160	5	12
patient1	p1_t1	160	6	1
patient1	p1_t1	161	1	0
patient1	p1_t1	161	2	14
patient1	p1_t1	161	3	69
patient1	p1_t1	161	4	0
patient1	p1_t1	161	5	16
patient1	p1_t1	161	6	1
patient1	p1_t1	162	1	0
patient1	p1_t1	162	2	13
patient1	p1_t1	162	3	69
patient1	p1_t1	162	4	0
patient1	p1_t1	162	5	17
patient1	p1_t1	162	6	1
patient1	p1_t1	163	1	0
patient1	p1_t1	163	2	17
patient1	p1_t1	163	3	69
patient1	p1_t1	163	4	0
patient1	p1_t1	163	5	13
patient1	p1_t1	163	6	1
patient1	p1_t1	164	1	0
patient1	p1_t1	164	2	19
patient1	p1_t1	164	3	69
patient1	p1_t1	164	4	0
patient1	p1_t1	164	5	12
patient1	p1_t1	164	6	0
patient1	p1_t1	165	1	0
patient1	p1_t1	165	2	14
patient1	p1_t1	165	3	69
patient1	p1_t1	165	4	0
patient1	p1_t1	165	5	17
patient1	p1_t1	165	6	0
patient1	p1_t1	166	1	0
patient1	p1_t1	166	2	14
patient1	p1_t1	166	3	68
patient1	p1_t1	166	4	0
patient1	p1_t1	166	5	17
patient1	p1_t1	166	6	1
patient1	p1_t1	167	1	0
patient1	p1_t1	167	2	17
patient1	p1_t1	167	3	68
patient1	p1_t1	167	4	0
patient1	p1_t1	167	5	14
patient1	p1_t1	167	6	1
patient1	p1_t1	168	1	0
patient1	p1_t1	168	2	16
patient1	p1_t1	168	3	68
patient1	p1_t1	168	4	0
patient1	p1_t1	168	5	16
patient1	p1_t1	168	6	0
patient1	p1_t1	169	1	0
patient1	p1_t1	169	2	15
patient1	p1_t1	169	3	69
patient1	p1_t1	169	4	0
patient1	p1_t1	169	5	16
patient1	p1_t1	169	6	0
patient1	p1_t1	170	1	0
patient1	p1_t1	170	2	16
patient1	p1_t1	170	3	69
patient1	p1_t1	170	4	0
patient1	p1_t1	170	5	14
patient1	p1_t1	170	6	1
patient1	p1_t1	171	1	0
patient1	p1_t1	171	2	17
patient1	p1_t1	171	3	69
patient1	p1_t1	171	4	0
patient1	p1_t1	171	5	14
patient1	p1_t1	171	6	0
patient1	p1_t1	172	1	0
patient1	p1_t1	172	2	19
patient1	p1_t1	172	3	69
patient1	p1_t1	172	4	0
patient1	p1_t1	172	5	12
patient1	p1_t1	172	6	0
patient1	p1_t1	173	1	0
patient1	p1_t1	173	2	18
patient1	p1_t1	173	3	69
patient1	p1_t1	173	4	0
patient1	p1_t1	173	5	12
patient1	p1_t1	173	6	1
patient1	p1_t1	174	1	0
patient1	p1_t1	174	2	18
patient1	p1_t1	174	3	66
patient1	p1_t1	174	4	0
patient1	p1_t1	174	5	16
patient1	p1_t1	174	6	0
patient1	p1_t1	175	1	0
patient1	p1_t1	175	2	18
patient1	p1_t1	175	3	69
patient1	p1_t1	175	4	0
patient1	p1_t1	175	5	13
patient1	p1_t1	175	6	0
patient1	p1_t1	176	1	0
patient1	p1_t1	176	2	17
patient1	p1_t1	176	3	67
patient1	p1_t1	176	4	0
patient1	p1_t1	176	5	15
patient1	p1_t1	176	6	1
patient1	p1_t1	177	1	0
patient1	p1_t1	177	2	14
patient1	p1_t1	177	3	69
patient1	p1_t1	177	4	0
patient1	p1_t1	177	5	16
patient1	p1_t1	177	6	1
patient1	p1_t1	178	1	0
patient1	p1_t1	178	2	22
patient1	p1_t1	178	3	68
patient1	p1_t1	178	4	0
patient1	p1_t1	178	5	9
patient1	p1_t1	178	6	1
patient1	p1_t1	179	1	0
patient1	p1_t1	179	2	20
patient1	p1_t1	179	3	65
patient1	p1_t1	179	4	0
patient1	p1_t1	179	5	14
patient1	p1_t1	179	6	1
patient1	p1_t1	180	1	0
patient1	p1_t1	180	2	18
patient1	p1_t1	180	3	67
patient1	p1_t1	180	4	0
patient1	p1_t1	180	5	15
patient1	p1_t1	180	6	0
patient1	p1_t1	181	1	0
patient1	p1_t1	181	2	16
patient1	p1_t1	181	3	69
patient1	p1_t1	181	4	0
patient1	p1_t1	181	5	14
patient1	p1_t1	181	6	1
patient1	p1_t1	182	1	0
patient1	p1_t1	182	2	19
patient1	p1_t1	182	3	67
patient1	p1_t1	182	4	0
patient1	p1_t1	182	5	13
patient1	p1_t1	182	6	1
patient1	p1_t1	183	1	0
patient1	p1_t1	183	2	20
patient1	p1_t1	183	3	67
patient1	p1_t1	183	4	0
patient1	p1_t1	183	5	13
patient1	p1_t1	183	6	0
patient1	p1_t1	184	1	0
patient1	p1_t1	184	2	13
patient1	p1_t1	184	3	69
patient1	p1_t1	184	4	0
patient1	p1_t1	184	5	17
patient1	p1_t1	184	6	1
patient1	p1_t1	185	1	0
patient1	p1_t1	185	2	19
patient1	p1_t1	185	3	68
patient1	p1_t1	185	4	0
patient1	p1_t1	185	5	13
patient1	p1_t1	185	6	0
patient1	p1_t1	186	1	0
patient1	p1_t1	186	2	18
patient1	p1_t1	186	3	68
patient1	p1_t1	186	4	0
patient1	p1_t1	186	5	13
patient1	p1_t1	186	6	1
patient1	p1_t1	187	1	0
patient1	p1_t1	187	2	17
patient1	p1_t1	187	3	69
patient1	p1_t1	187	4	0
patient1	p1_t1	187	5	14
patient1	p1_t1	187	6	0
patient1	p1_t1	188	1	0
patient1	p1_t1	188	2	17
patient1	p1_t1	188	3	68
patient1	p1_t1	188	4	0
patient1	p1_t1	188	5	15
patient1	p1_t1	188	6	0
patient1	p1_t1	189	1	0
patient1	p1_t1	189	2	20
patient1	p1_t1	189	3	67
patient1	p1_t1	189	4	0
patient1	p1_t1	189	5	13
patient1	p1_t1	189	6	0
patient1	p1_t1	190	1	0
patient1	p1_t1	190	2	15
patient1	p1_t1	190	3	69
patient1	p1_t1	190	4	0
patient1	p1_t1	190	5	15
patient1	p1_t1	190	6	1
patient1	p1_t1	191	1	0
patient1	p1_t1	191	2	15
patient1	p1_t1	191	3	69
patient1	p1_t1	191	4	0
patient1	p1_t1	191	5	16
patient1	p1_t1	191	6	0
patient1	p1_t1	192	1	0
patient1	p1_t1	192	2	22
patient1	p1_t1	192	3	68
patient1	p1_t1	192	4	0
patient1	p1_t1	192	5	10
patient1	p1_t1	192	6	0
patient1	p1_t1	193	1	0
patient1	p1_t1	193	2	18
patient1	p1_t1	193	3	68
patient1	p1_t1	193	4	0
patient1	p1_t1	193	5	14
patient1	p1_t1	193	6	0
patient1	p1_t1	194	1	0
patient1	p1_t1	194	2	17
patient1	p1_t1	194	3	68
patient1	p1_t1	194	4	0
patient1	p1_t1	194	5	14
patient1	p1_t1	194	6	1
patient1	p1_t1	195	1	0
patient1	p1_t1	195	2	18
patient1	p1_t1	195	3	66
patient1	p1_t1	195	4	0
patient1	p1_t1	195	5	15
patient1	p1_t1	195	6	1
patient1	p1_t1	196	1	0
patient1	p1_t1	196	2	18
patient1	p1_t1	196	3	68
patient1	p1_t1	196	4	0
patient1	p1_t1	196	5	13
patient1	p1_t1	196	6	1
patient1	p1_t1	197	1	0
patient1	p1_t1	197	2	19
patient1	p1_t1	197	3	69
patient1	p1_t1	197	4	0
patient1	p1_t1	197	5	12
patient1	p1_t1	197	6	0
patient1	p1_t1	198	1	0
patient1	p1_t1	198	2	14
patient1	p1_t1	198	3	69
patient1	p1_t1	198	4	0
patient1	p1_t1	198	5	16
patient1	p1_t1	198	6	1
patient1	p1_t1	199	1	0
patient1	p1_t1	199	2	18
patient1	p1_t1	199	3	68
patient1	p1_t1	199	4	0
patient1	p1_t1	199	5	13
patient1	p1_t1	199	6	1
patient1	p1_t1	200	1	0
patient1	p1_t1	200	2	18
patient1	p1_t1	200	3	68
patient1	p1_t1	200	4	0
patient1	p1_t1	200	5	14
patient1	p1_t1	200	6	0
patient1	p1_t1	201	1	0
patient1	p1_t1	201	2	16
patient1	p1_t1	201	3	69
patient1	p1_t1	201	4	0
patient1	p1_t1	201	5	14
patient1	p1_t1	201	6	1
patient1	p1_t1	202	1	0
patient1	p1_t1	202	2	15
patient1	p1_t1	202	3	69
patient1	p1_t1	202	4	0
patient1	p1_t1	202	5	15
patient1	p1_t1	202	6	1
patient1	p1_t1	203	1	0
patient1	p1_t1	203	2	16
patient1	p1_t1	203	3	68
patient1	p1_t1	203	4	0
patient1	p1_t1	203	5	16
patient1	p1_t1	203	6	0
patient1	p1_t1	204	1	0
patient1	p1_t1	204	2	16
patient1	p1_t1	204	3	69
patient1	p1_t1	204	4	0
patient1	p1_t1	204	5	14
patient1	p1_t1	204	6	1
patient1	p1_t1	205	1	0
patient1	p1_t1	205	2	18
patient1	p1_t1	205	3	68
patient1	p1_t1	205	4	0
patient1	p1_t1	205	5	13
patient1	p1_t1	205	6	1
patient1	p1_t1	206	1	0
patient1	p1_t1	206	2	16
patient1	p1_t1	206	3	69
patient1	p1_t1	206	4	0
patient1	p1_t1	206	5	14
patient1	p1_t1	206	6	1
patient1	p1_t1	207	1	0
patient1	p1_t1	207	2	20
patient1	p1_t1	207	3	68
patient1	p1_t1	207	4	0
patient1	p1_t1	207	5	12
patient1	p1_t1	207	6	0
patient1	p1_t1	208	1	0
patient1	p1_t1	208	2	23
patient1	p1_t1	208	3	67
patient1	p1_t1	208	4	0
patient1	p1_t1	208	5	10
patient1	p1_t1	208	6	0
patient1	p1_t1	209	1	0
patient1	p1_t1	209	2	14
patient1	p1_t1	209	3	69
patient1	p1_t1	209	4	0
patient1	p1_t1	209	5	16
patient1	p1_t1	209	6	1
patient1	p1_t1	210	1	0
patient1	p1_t1	210	2	18
patient1	p1_t1	210	3	69
patient1	p1_t1	210	4	0
patient1	p1_t1	210	5	13
patient1	p1_t1	210	6	0
patient1	p1_t1	211	1	0
patient1	p1_t1	211	2	13
patient1	p1_t1	211	3	69
patient1	p1_t1	211	4	0
patient1	p1_t1	211	5	17
patient1	p1_t1	211	6	1
patient1	p1_t1	212	1	0
patient1	p1_t1	212	2	18
patient1	p1_t1	212	3	67
patient1	p1_t1	212	4	0
patient1	p1_t1	212	5	14
patient1	p1_t1	212	6	1
patient1	p1_t1	213	1	0
patient1	p1_t1	213	2	18
patient1	p1_t1	213	3	69
patient1	p1_t1	213	4	0
patient1	p1_t1	213	5	13
patient1	p1_t1	213	6	0
patient1	p1_t1	214	1	0
patient1	p1_t1	214	2	15
patient1	p1_t1	214	3	69
patient1	p1_t1	214	4	0
patient1	p1_t1	214	5	16
patient1	p1_t1	214	6	0
patient1	p1_t1	215	1	0
patient1	p1_t1	215	2	15
patient1	p1_t1	215	3	68
patient1	p1_t1	215	4	0
patient1	p1_t1	215	5	16
patient1	p1_t1	215	6	1
patient1	p1_t1	216	1	0
patient1	p1_t1	216	2	18
patient1	p1_t1	216	3	68
patient1	p1_t1	216	4	0
patient1	p1_t1	216	5	14
patient1	p1_t1	216	6	0
patient1	p1_t1	217	1	0
patient1	p1_t1	217	2	19
patient1	p1_t1	217	3	69
patient1	p1_t1	217	4	0
patient1	p1_t1	217	5	12
patient1	p1_t1	217	6	0
patient1	p1_t1	218	1	0
patient1	p1_t1	218	2	16
patient1	p1_t1	218	3	68
patient1	p1_t1	218	4	0
patient1	p1_t1	218	5	16
patient1	p1_t1	218	6	0
patient1	p1_t1	219	1	0
patient1	p1_t1	219	2	15
patient1	p1_t1	219	3	69
patient1	p1_t1	219	4	0
patient1	p1_t1	219	5	15
patient1	p1_t1	219	6	1
patient1	p1_t1	220	1	0
patient1	p1_t1	220	2	16
patient1	p1_t1	220	3	69
patient1	p1_t1	220	4	0
patient1	p1_t1	220	5	15
patient1	p1_t1	220	6	0
patient1	p1_t1	221	1	0
patient1	p1_t1	221	2	19
patient1	p1_t1	221	3	69
patient1	p1_t1	221	4	0
patient1	p1_t1	221	5	11
patient1	p1_t1	221	6	1
patient1	p1_t1	222	1	0
patient1	p1_t1	222	2	16
patient1	p1_t1	222	3	68
patient1	p1_t1	222	4	0
patient1	p1_t1	222	5	16
patient1	p1_t1	222	6	0
patient1	p1_t1	223	1	0
patient1	p1_t1	223	2	15
patient1	p1_t1	223	3	69
patient1	p1_t1	223	4	0
patient1	p1_t1	223	5	16
patient1	p1_t1	223	6	0
patient1	p1_t1	224	1	0
patient1	p1_t1	224	2	16
patient1	p1_t1	224	3	69
patient1	p1_t1	224	4	0
patient1	p1_t1	224	5	15
patient1	p1_t1	224	6	0
patient1	p1_t1	225	1	0
patient1	p1_t1	225	2	19
patient1	p1_t1	225	3	68
patient1	p1_t1	225	4	0
patient1	p1_t1	225	5	12
patient1	p1_t1	225	6	1
patient1	p1_t1	226	1	0
patient1	p1_t1	226	2	12
patient1	p1_t1	226	3	69
patient1	p1_t1	226	4	0
patient1	p1_t1	226	5	18
patient1	p1_t1	226	6	1
patient1	p1_t1	227	1	0
patient1	p1_t1	227	2	15
patient1	p1_t1	227	3	69
patient1	p1_t1	227	4	0
patient1	p1_t1	227	5	16
patient1	p1_t1	227	6	0
patient1	p1_t1	228	1	0
patient1	p1_t1	228	2	15
patient1	p1_t1	228	3	69
patient1	p1_t1	228	4	0
patient1	p1_t1	228	5	15
patient1	p1_t1	228	6	1
patient1	p1_t1	229	1	0
patient1	p1_t1	229	2	15
patient1	p1_t1	229	3	66
patient1	p1_t1	229	4	0
patient1	p1_t1	229	5	18
patient1	p1_t1	229	6	1
patient1	p1_t1	230	1	0
patient1	p1_t1	230	2	19
patient1	p1_t1	230	3	68
patient1	p1_t1	230	4	0
patient1	p1_t1	230	5	13
patient1	p1_t1	230	6	0
patient1	p1_t1	231	1	0
patient1	p1_t1	231	2	16
patient1	p1_t1	231	3	69
patient1	p1_t1	231	4	0
patient1	p1_t1	231	5	15
patient1	p1_t1	231	6	0
patient1	p1_t1	232	1	0
patient1	p1_t1	232	2	21
patient1	p1_t1	232	3	67
patient1	p1_t1	232	4	0
patient1	p1_t1	232	5	11
patient1	p1_t1	232	6	1
patient1	p1_t1	233	1	0
patient1	p1_t1	233	2	15
patient1	p1_t1	233	3	69
patient1	p1_t1	233	4	0
patient1	p1_t1	233	5	15
patient1	p1_t1	233	6	1
patient1	p1_t1	234	1	0
patient1	p1_t1	234	2	20
patient1	p1_t1	234	3	67
patient1	p1_t1	234	4	0
patient1	p1_t1	234	5	13
patient1	p1_t1	234	6	0
patient1	p1_t1	235	1	0
patient1	p1_t1	235	2	16
patient1	p1_t1	235	3	69
patient1	p1_t1	235	4	0
patient1	p1_t1	235	5	14
patient1	p1_t1	235	6	1
patient1	p1_t1	236	1	0
patient1	p1_t1	236	2	16
patient1	p1_t1	236	3	69
patient1	p1_t1	236	4	0
patient1	p1_t1	236	5	14
patient1	p1_t1	236	6	1
patient1	p1_t1	237	1	0
patient1	p1_t1	237	2	17
patient1	p1_t1	237	3	66
patient1	p1_t1	237	4	0
patient1	p1_t1	237	5	16
patient1	p1_t1	237	6	1
patient1	p1_t1	238	1	0
patient1	p1_t1	238	2	19
patient1	p1_t1	238	3	68
patient1	p1_t1	238	4	0
patient1	p1_t1	238	5	13
patient1	p1_t1	238	6	0
patient1	p1_t1	239	1	0
patient1	p1_t1	239	2	16
patient1	p1_t1	239	3	68
patient1	p1_t1	239	4	1
patient1	p1_t1	239	5	14
patient1	p1_t1	239	6	1
patient1	p1_t1	240	1	0
patient1	p1_t1	240	2	19
patient1	p1_t1	240	3	69
patient1	p1_t1	240	4	0
patient1	p1_t1	240	5	12
patient1	p1_t1	240	6	0
patient1	p1_t1	241	1	0
patient1	p1_t1	241	2	17
patient1	p1_t1	241	3	69
patient1	p1_t1	241	4	0
patient1	p1_t1	241	5	13
patient1	p1_t1	241	6	1
patient1	p1_t1	242	1	0
patient1	p1_t1	242	2	17
patient1	p1_t1	242	3	68
patient1	p1_t1	242	4	0
patient1	p1_t1	242	5	15
patient1	p1_t1	242	6	0
patient1	p1_t1	243	1	0
patient1	p1_t1	243	2	16
patient1	p1_t1	243	3	68
patient1	p1_t1	243	4	0
patient1	p1_t1	243	5	16
patient1	p1_t1	243	6	0
patient1	p1_t1	244	1	0
patient1	p1_t1	244	2	20
patient1	p1_t1	244	3	65
patient1	p1_t1	244	4	0
patient1	p1_t1	244	5	14
patient1	p1_t1	244	6	1
patient1	p1_t1	245	1	0
patient1	p1_t1	245	2	15
patient1	p1_t1	245	3	68
patient1	p1_t1	245	4	0
patient1	p1_t1	245	5	16
patient1	p1_t1	245	6	1
patient1	p1_t1	246	1	0
patient1	p1_t1	246	2	22
patient1	p1_t1	246	3	66
patient1	p1_t1	246	4	0
patient1	p1_t1	246	5	11
patient1	p1_t1	246	6	1
patient1	p1_t1	247	1	0
patient1	p1_t1	247	2	17
patient1	p1_t1	247	3	69
patient1	p1_t1	247	4	0
patient1	p1_t1	247	5	14
patient1	p1_t1	247	6	0
patient1	p1_t1	248	1	0
patient1	p1_t1	248	2	20
patient1	p1_t1	248	3	69
patient1	p1_t1	248	4	0
patient1	p1_t1	248	5	11
patient1	p1_t1	248	6	0
patient1	p1_t1	249	1	0
patient1	p1_t1	249	2	14
patient1	p1_t1	249	3	68
patient1	p1_t1	249	4	0
patient1	p1_t1	249	5	17
patient1	p1_t1	249	6	1
patient1	p1_t1	250	1	0
patient1	p1_t1	250	2	15
patient1	p1_t1	250	3	69
patient1	p1_t1	250	4	0
patient1	p1_t1	250	5	16
patient1	p1_t1	250	6	0
patient1	p1_t1	251	1	0
patient1	p1_t1	251	2	15
patient1	p1_t1	251	3	69
patient1	p1_t1	251	4	0
patient1	p1_t1	251	5	16
patient1	p1_t1	251	6	0
patient1	p1_t1	252	1	0
patient1	p1_t1	252	2	17
patient1	p1_t1	252	3	67
patient1	p1_t1	252	4	0
patient1	p1_t1	252	5	15
patient1	p1_t1	252	6	1
patient1	p1_t1	253	1	0
patient1	p1_t1	253	2	22
patient1	p1_t1	253	3	66
patient1	p1_t1	253	4	0
patient1	p1_t1	253	5	12
patient1	p1_t1	253	6	0
patient1	p1_t1	254	1	0
patient1	p1_t1	254	2	15
patient1	p1_t1	254	3	68
patient1	p1_t1	254	4	0
patient1	p1_t1	254	5	17
patient1	p1_t1	254	6	0
patient1	p1_t1	255	1	0
patient1	p1_t1	255	2	19
patient1	p1_t1	255	3	68
patient1	p1_t1	255	4	0
patient1	p1_t1	255	5	12
patient1	p1_t1	255	6	1
patient1	p1_t1	256	1	0
patient1	p1_t1	256	2	13
patient1	p1_t1	256	3	69
patient1	p1_t1	256	4	0
patient1	p1_t1	256	5	17
patient1	p1_t1	256	6	1
patient1	p1_t1	257	1	0
patient1	p1_t1	257	2	15
patient1	p1_t1	257	3	69
patient1	p1_t1	257	4	0
patient1	p1_t1	257	5	15
patient1	p1_t1	257	6	1
patient1	p1_t1	258	1	0
patient1	p1_t1	258	2	18
patient1	p1_t1	258	3	67
patient1	p1_t1	258	4	0
patient1	p1_t1	258	5	15
patient1	p1_t1	258	6	0
patient1	p1_t1	259	1	0
patient1	p1_t1	259	2	18
patient1	p1_t1	259	3	66
patient1	p1_t1	259	4	0
patient1	p1_t1	259	5	15
patient1	p1_t1	259	6	1
patient1	p1_t1	260	1	0
patient1	p1_t1	260	2	15
patient1	p1_t1	260	3	69
patient1	p1_t1	260	4	0
patient1	p1_t1	260	5	15
patient1	p1_t1	260	6	1
patient1	p1_t1	261	1	0
patient1	p1_t1	261	2	18
patient1	p1_t1	261	3	69
patient1	p1_t1	261	4	0
patient1	p1_t1	261	5	13
patient1	p1_t1	261	6	0
patient1	p1_t1	262	1	0
patient1	p1_t1	262	2	20
patient1	p1_t1	262	3	66
patient1	p1_t1	262	4	0
patient1	p1_t1	262	5	13
patient1	p1_t1	262	6	1
patient1	p1_t1	263	1	0
patient1	p1_t1	263	2	18
patient1	p1_t1	263	3	68
patient1	p1_t1	263	4	0
patient1	p1_t1	263	5	13
patient1	p1_t1	263	6	1
patient1	p1_t1	264	1	0
patient1	p1_t1	264	2	17
patient1	p1_t1	264	3	68
patient1	p1_t1	264	4	0
patient1	p1_t1	264	5	14
patient1	p1_t1	264	6	1
patient1	p1_t1	265	1	0
patient1	p1_t1	265	2	16
patient1	p1_t1	265	3	69
patient1	p1_t1	265	4	0
patient1	p1_t1	265	5	15
patient1	p1_t1	265	6	0
patient1	p1_t1	266	1	0
patient1	p1_t1	266	2	18
patient1	p1_t1	266	3	69
patient1	p1_t1	266	4	0
patient1	p1_t1	266	5	12
patient1	p1_t1	266	6	1
patient1	p1_t1	267	1	0
patient1	p1_t1	267	2	16
patient1	p1_t1	267	3	69
patient1	p1_t1	267	4	0
patient1	p1_t1	267	5	14
patient1	p1_t1	267	6	1
patient1	p1_t1	268	1	0
patient1	p1_t1	268	2	18
patient1	p1_t1	268	3	66
patient1	p1_t1	268	4	0
patient1	p1_t1	268	5	16
patient1	p1_t1	268	6	0
patient1	p1_t1	269	1	0
patient1	p1_t1	269	2	19
patient1	p1_t1	269	3	68
patient1	p1_t1	269	4	0
patient1	p1_t1	269	5	12
patient1	p1_t1	269	6	1
patient1	p1_t1	270	1	0
patient1	p1_t1	270	2	20
patient1	p1_t1	270	3	66
patient1	p1_t1	270	4	0
patient1	p1_t1	270	5	13
patient1	p1_t1	270	6	1
patient1	p1_t1	271	1	0
patient1	p1_t1	271	2	16
patient1	p1_t1	271	3	69
patient1	p1_t1	271	4	0
patient1	p1_t1	271	5	15
patient1	p1_t1	271	6	0
patient1	p1_t1	272	1	0
patient1	p1_t1	272	2	13
patient1	p1_t1	272	3	69
patient1	p1_t1	272	4	0
patient1	p1_t1	272	5	18
patient1	p1_t1	272	6	0
patient1	p1_t1	273	1	0
patient1	p1_t1	273	2	21
patient1	p1_t1	273	3	68
patient1	p1_t1	273	4	0
patient1	p1_t1	273	5	10
patient1	p1_t1	273	6	1
patient1	p1_t1	274	1	0
patient1	p1_t1	274	2	15
patient1	p1_t1	274	3	69
patient1	p1_t1	274	4	0
patient1	p1_t1	274	5	15
patient1	p1_t1	274	6	1
patient1	p1_t1	275	1	0
patient1	p1_t1	275	2	17
patient1	p1_t1	275	3	69
patient1	p1_t1	275	4	0
patient1	p1_t1	275	5	14
patient1	p1_t1	275	6	0
patient1	p1_t1	276	1	0
patient1	p1_t1	276	2	16
patient1	p1_t1	276	3	68
patient1	p1_t1	276	4	0
patient1	p1_t1	276	5	15
patient1	p1_t1	276	6	1
patient1	p1_t1	277	1	0
patient1	p1_t1	277	2	21
patient1	p1_t1	277	3	66
patient1	p1_t1	277	4	0
patient1	p1_t1	277	5	13
patient1	p1_t1	277	6	0
patient1	p1_t1	278	1	0
patient1	p1_t1	278	2	13
patient1	p1_t1	278	3	69
patient1	p1_t1	278	4	0
patient1	p1_t1	278	5	17
patient1	p1_t1	278	6	1
patient1	p1_t1	279	1	0
patient1	p1_t1	279	2	17
patient1	p1_t1	279	3	69
patient1	p1_t1	279	4	0
patient1	p1_t1	279	5	14
patient1	p1_t1	279	6	0
patient1	p1_t1	280	1	0
patient1	p1_t1	280	2	20
patient1	p1_t1	280	3	69
patient1	p1_t1	280	4	0
patient1	p1_t1	280	5	11
patient1	p1_t1	280	6	0
patient1	p1_t1	281	1	0
patient1	p1_t1	281	2	18
patient1	p1_t1	281	3	69
patient1	p1_t1	281	4	0
patient1	p1_t1	281	5	13
patient1	p1_t1	281	6	0
patient1	p1_t1	282	1	0
patient1	p1_t1	282	2	18
patient1	p1_t1	282	3	69
patient1	p1_t1	282	4	0
patient1	p1_t1	282	5	13
patient1	p1_t1	282	6	0
patient1	p1_t1	283	1	0
patient1	p1_t1	283	2	18
patient1	p1_t1	283	3	68
patient1	p1_t1	283	4	0
patient1	p1_t1	283	5	14
patient1	p1_t1	283	6	0
patient1	p1_t1	284	1	0
patient1	p1_t1	284	2	13
patient1	p1_t1	284	3	69
patient1	p1_t1	284	4	0
patient1	p1_t1	284	5	17
patient1	p1_t1	284	6	1
patient1	p1_t1	285	1	0
patient1	p1_t1	285	2	18
patient1	p1_t1	285	3	69
patient1	p1_t1	285	4	0
patient1	p1_t1	285	5	13
patient1	p1_t1	285	6	0
patient1	p1_t1	286	1	0
patient1	p1_t1	286	2	17
patient1	p1_t1	286	3	68
patient1	p1_t1	286	4	0
patient1	p1_t1	286	5	14
patient1	p1_t1	286	6	1
patient1	p1_t1	287	1	0
patient1	p1_t1	287	2	16
patient1	p1_t1	287	3	69
patient1	p1_t1	287	4	0
patient1	p1_t1	287	5	14
patient1	p1_t1	287	6	1
patient1	p1_t1	288	1	0
patient1	p1_t1	288	2	15
patient1	p1_t1	288	3	69
patient1	p1_t1	288	4	0
patient1	p1_t1	288	5	15
patient1	p1_t1	288	6	1
patient1	p1_t1	289	1	0
patient1	p1_t1	289	2	16
patient1	p1_t1	289	3	69
patient1	p1_t1	289	4	0
patient1	p1_t1	289	5	14
patient1	p1_t1	289	6	1
patient1	p1_t1	290	1	0
patient1	p1_t1	290	2	16
patient1	p1_t1	290	3	69
patient1	p1_t1	290	4	0
